,country,region,price,iso3,protect,restore,manage,total,varname,units
277,Kenya,East,20,KEN,41.88,87848.69,332562.6,420453.17,abs_jobs,Jobs
278,Kenya,East,30,KEN,46.06,116006.98,523794.55,639847.59,abs_jobs,Jobs
279,Kenya,East,40,KEN,50.24,144165.27,715026.51,859242.01,abs_jobs,Jobs
280,Kenya,East,50,KEN,54.42,172323.55,906258.46,1078636.44,abs_jobs,Jobs
281,Kenya,East,60,KEN,58.61,200481.84,1097490.41,1298030.86,abs_jobs,Jobs
282,Kenya,East,70,KEN,62.79,228640.13,1288722.36,1517425.28,abs_jobs,Jobs
283,Kenya,East,80,KEN,66.97,256798.42,1479954.32,1736819.7,abs_jobs,Jobs
284,Kenya,East,90,KEN,71.15,284956.7,1671186.27,1956214.13,abs_jobs,Jobs
285,Kenya,East,100,KEN,75.33,313114.99,1862418.22,2175608.55,abs_jobs,Jobs
286,Kenya,East,110,KEN,79.52,341273.28,2053650.17,2395002.97,abs_jobs,Jobs
287,Kenya,East,120,KEN,83.7,369431.57,2244882.13,2614397.39,abs_jobs,Jobs
288,Lesotho,South,10,LSO,0.04,1025.61,9487.42,10513.07,abs_jobs,Jobs
289,Lesotho,South,20,LSO,0.04,1215.54,15224.39,16439.97,abs_jobs,Jobs
290,Lesotho,South,30,LSO,0.04,1405.46,20961.37,22366.87,abs_jobs,Jobs
291,Lesotho,South,40,LSO,0.05,1595.39,26698.34,28293.78,abs_jobs,Jobs
292,Lesotho,South,50,LSO,0.05,1785.32,32435.31,34220.68,abs_jobs,Jobs
293,Lesotho,South,60,LSO,0.05,1975.25,38172.29,40147.58,abs_jobs,Jobs
294,Lesotho,South,70,LSO,0.05,2165.17,43909.26,46074.48,abs_jobs,Jobs
295,Lesotho,South,80,LSO,0.05,2355.1,49646.23,52001.39,abs_jobs,Jobs
296,Lesotho,South,90,LSO,0.06,2545.03,55383.2,57928.29,abs_jobs,Jobs
297,Lesotho,South,100,LSO,0.06,2734.96,61120.18,63855.19,abs_jobs,Jobs
298,Lesotho,South,110,LSO,0.06,2924.88,66857.15,69782.09,abs_jobs,Jobs
299,Lesotho,South,120,LSO,0.06,3114.81,72594.12,75709.0,abs_jobs,Jobs
300,Liberia,West,10,LBR,54.37,2461.46,406387.64,408903.48,abs_jobs,Jobs
301,Liberia,West,20,LBR,58.02,11742.04,453409.32,465209.37,abs_jobs,Jobs
302,Liberia,West,30,LBR,61.66,21022.62,500430.99,521515.27,abs_jobs,Jobs
303,Liberia,West,40,LBR,65.3,30303.2,547452.66,577821.17,abs_jobs,Jobs
304,Liberia,West,50,LBR,68.94,39583.78,594474.33,634127.06,abs_jobs,Jobs
305,Liberia,West,60,LBR,72.59,48864.37,641496.01,690432.96,abs_jobs,Jobs
306,Liberia,West,70,LBR,76.23,58144.95,688517.68,746738.86,abs_jobs,Jobs
307,Liberia,West,80,LBR,79.87,67425.53,735539.35,803044.75,abs_jobs,Jobs
308,Liberia,West,90,LBR,83.51,76706.11,782561.03,859350.65,abs_jobs,Jobs
309,Liberia,West,100,LBR,87.16,85986.69,829582.7,915656.54,abs_jobs,Jobs
310,Liberia,West,110,LBR,90.8,95267.27,876604.37,971962.44,abs_jobs,Jobs
311,Liberia,West,120,LBR,94.44,104547.85,923626.04,1028268.34,abs_jobs,Jobs
312,Libya,North,10,LBY,0.01,615.36,5458.52,6073.89,abs_jobs,Jobs
313,Libya,North,20,LBY,0.09,971.04,31903.76,32874.89,abs_jobs,Jobs
314,Libya,North,30,LBY,0.17,1326.72,58349.0,59675.89,abs_jobs,Jobs
315,Libya,North,40,LBY,0.24,1682.4,84794.24,86476.88,abs_jobs,Jobs
316,Libya,North,50,LBY,0.32,2038.08,111239.48,113277.88,abs_jobs,Jobs
317,Libya,North,60,LBY,0.4,2393.76,137684.72,140078.88,abs_jobs,Jobs
318,Libya,North,70,LBY,0.47,2749.43,164129.96,166879.87,abs_jobs,Jobs
319,Libya,North,80,LBY,0.55,3105.11,190575.21,193680.87,abs_jobs,Jobs
320,Libya,North,90,LBY,0.63,3460.79,217020.45,220481.86,abs_jobs,Jobs
321,Libya,North,100,LBY,0.7,3816.47,243465.69,247282.86,abs_jobs,Jobs
322,Libya,North,110,LBY,0.78,4172.15,269910.93,274083.86,abs_jobs,Jobs
323,Libya,North,120,LBY,0.86,4527.82,296356.17,300884.85,abs_jobs,Jobs
324,Madagascar,East,10,MDG,185.84,36511.66,863440.83,900138.32,abs_jobs,Jobs
325,Madagascar,East,20,MDG,198.22,72066.01,999812.62,1072076.85,abs_jobs,Jobs
326,Madagascar,East,30,MDG,210.59,107620.37,1136184.41,1244015.37,abs_jobs,Jobs
327,Madagascar,East,40,MDG,222.97,143174.73,1272556.2,1415953.89,abs_jobs,Jobs
328,Madagascar,East,50,MDG,235.34,178729.08,1408927.99,1587892.41,abs_jobs,Jobs
329,Madagascar,East,60,MDG,247.71,214283.44,1545299.78,1759830.94,abs_jobs,Jobs
330,Madagascar,East,70,MDG,260.09,249837.8,1681671.57,1931769.46,abs_jobs,Jobs
331,Madagascar,East,80,MDG,272.46,285392.16,1818043.36,2103707.98,abs_jobs,Jobs
332,Madagascar,East,90,MDG,284.84,320946.51,1954415.15,2275646.5,abs_jobs,Jobs
333,Madagascar,East,100,MDG,297.21,356500.87,2090786.94,2447585.02,abs_jobs,Jobs
334,Madagascar,East,110,MDG,309.58,392055.23,2227158.74,2619523.55,abs_jobs,Jobs
335,Madagascar,East,120,MDG,321.96,427609.58,2363530.53,2791462.07,abs_jobs,Jobs
336,Malawi,East,10,MWI,8.57,17845.58,791812.58,809666.74,abs_jobs,Jobs
337,Malawi,East,20,MWI,9.14,22117.21,964991.69,987118.03,abs_jobs,Jobs
338,Malawi,East,30,MWI,9.71,26388.83,1138170.79,1164569.33,abs_jobs,Jobs
339,Malawi,East,40,MWI,10.28,30660.46,1311349.89,1342020.63,abs_jobs,Jobs
340,Malawi,East,50,MWI,10.85,34932.08,1484529.0,1519471.93,abs_jobs,Jobs
341,Malawi,East,60,MWI,11.41,39203.71,1657708.1,1696923.22,abs_jobs,Jobs
342,Malawi,East,70,MWI,11.98,43475.33,1830887.2,1874374.52,abs_jobs,Jobs
343,Malawi,East,80,MWI,12.55,47746.96,2004066.31,2051825.82,abs_jobs,Jobs
344,Malawi,East,90,MWI,13.12,52018.58,2177245.41,2229277.11,abs_jobs,Jobs
345,Malawi,East,100,MWI,13.69,56290.21,2350424.52,2406728.41,abs_jobs,Jobs
346,Malawi,East,110,MWI,14.26,60561.83,2523603.62,2584179.71,abs_jobs,Jobs
347,Malawi,East,120,MWI,14.83,64833.46,2696782.72,2761631.01,abs_jobs,Jobs
348,Mali,West,10,MLI,0.17,3076.82,787940.23,791017.22,abs_jobs,Jobs
349,Mali,West,20,MLI,2.13,3646.61,1131395.9,1135044.64,abs_jobs,Jobs
350,Mali,West,30,MLI,4.09,4216.39,1474851.57,1479072.05,abs_jobs,Jobs
351,Mali,West,40,MLI,6.05,4786.17,1818307.25,1823099.47,abs_jobs,Jobs
352,Mali,West,50,MLI,8.01,5355.95,2161762.92,2167126.89,abs_jobs,Jobs
353,Mali,West,60,MLI,9.97,5925.74,2505218.59,2511154.3,abs_jobs,Jobs
354,Mali,West,70,MLI,11.93,6495.52,2848674.27,2855181.72,abs_jobs,Jobs
355,Mali,West,80,MLI,13.89,7065.3,3192129.94,3199209.13,abs_jobs,Jobs
356,Mali,West,90,MLI,15.85,7635.08,3535585.61,3543236.55,abs_jobs,Jobs
357,Mali,West,100,MLI,17.81,8204.87,3879041.29,3887263.96,abs_jobs,Jobs
358,Mali,West,110,MLI,19.77,8774.65,4222496.96,4231291.38,abs_jobs,Jobs
359,Mali,West,120,MLI,21.73,9344.43,4565952.63,4575318.8,abs_jobs,Jobs
360,Mauritania,West,10,MRT,0.04,1846.09,101700.29,103546.43,abs_jobs,Jobs
361,Mauritania,West,20,MRT,0.11,2187.96,117198.54,119386.62,abs_jobs,Jobs
362,Mauritania,West,30,MRT,0.19,2529.83,132696.8,135226.82,abs_jobs,Jobs
363,Mauritania,West,40,MRT,0.27,2871.7,148195.05,151067.02,abs_jobs,Jobs
364,Mauritania,West,50,MRT,0.34,3213.57,163693.3,166907.21,abs_jobs,Jobs
365,Mauritania,West,60,MRT,0.42,3555.44,179191.55,182747.41,abs_jobs,Jobs
366,Mauritania,West,70,MRT,0.49,3897.31,194689.8,198587.61,abs_jobs,Jobs
367,Mauritania,West,80,MRT,0.57,4239.18,210188.06,214427.8,abs_jobs,Jobs
368,Mauritania,West,90,MRT,0.64,4581.05,225686.31,230268.0,abs_jobs,Jobs
369,Mauritania,West,100,MRT,0.72,4922.92,241184.56,246108.2,abs_jobs,Jobs
370,Mauritania,West,110,MRT,0.79,5264.79,256682.81,261948.39,abs_jobs,Jobs
371,Mauritania,West,120,MRT,0.87,5606.66,272181.06,277788.59,abs_jobs,Jobs
372,Mauritius,East,10,MUS,0.0,0.0,1462.1,1462.1,abs_jobs,Jobs
373,Mauritius,East,20,MUS,0.0,0.53,1624.56,1625.09,abs_jobs,Jobs
374,Mauritius,East,30,MUS,0.0,1.07,1787.01,1788.08,abs_jobs,Jobs
375,Mauritius,East,40,MUS,0.0,1.6,1949.47,1951.07,abs_jobs,Jobs
376,Mauritius,East,50,MUS,0.0,2.14,2111.93,2114.06,abs_jobs,Jobs
377,Mauritius,East,60,MUS,0.0,2.67,2274.38,2277.05,abs_jobs,Jobs
378,Mauritius,East,70,MUS,0.0,3.2,2436.84,2440.04,abs_jobs,Jobs
379,Mauritius,East,80,MUS,0.0,3.74,2599.29,2603.03,abs_jobs,Jobs
380,Mauritius,East,90,MUS,0.0,4.27,2761.75,2766.02,abs_jobs,Jobs
381,Mauritius,East,100,MUS,0.0,4.8,2924.2,2929.01,abs_jobs,Jobs
382,Mauritius,East,110,MUS,0.0,5.34,3086.66,3092.0,abs_jobs,Jobs
383,Mauritius,East,120,MUS,0.0,5.87,3249.12,3254.99,abs_jobs,Jobs
384,Morocco,North,10,MAR,0.0,410.24,691984.96,692395.21,abs_jobs,Jobs
385,Morocco,North,20,APR,1.38,8221.31,1089064.49,1097287.18,abs_jobs,Jobs
386,Morocco,North,30,MAY,2.76,16032.37,1486144.02,1502179.15,abs_jobs,Jobs
387,Morocco,North,40,JUN,4.14,23843.44,1883223.55,1907071.12,abs_jobs,Jobs
388,Morocco,North,50,JUL,5.51,31654.5,2280303.08,2311963.1,abs_jobs,Jobs
389,Morocco,North,60,AUG,6.89,39465.57,2677382.61,2716855.07,abs_jobs,Jobs
390,Morocco,North,70,SEP,8.27,47276.63,3074462.14,3121747.04,abs_jobs,Jobs
391,Morocco,North,80,OCT,9.65,55087.7,3471541.67,3526639.01,abs_jobs,Jobs
392,Morocco,North,90,NOV,11.03,62898.76,3868621.19,3931530.99,abs_jobs,Jobs
393,Morocco,North,100,DEC,12.41,70709.83,4265700.72,4336422.96,abs_jobs,Jobs
394,Morocco,North,110,JAN,13.79,78520.89,4662780.25,4741314.93,abs_jobs,Jobs
395,Morocco,North,120,FEB,15.16,86331.96,5059859.78,5146206.9,abs_jobs,Jobs
396,Mozambique,East,10,MOZ,149.99,47793.35,1296169.94,1344113.28,abs_jobs,Jobs
397,Mozambique,East,20,MOZ,159.98,57396.28,1493800.72,1551356.98,abs_jobs,Jobs
398,Mozambique,East,30,MOZ,169.96,66999.22,1691431.5,1758600.69,abs_jobs,Jobs
399,Mozambique,East,40,MOZ,179.95,76602.16,1889062.28,1965844.39,abs_jobs,Jobs
400,Mozambique,East,50,MOZ,189.94,86205.09,2086693.06,2173088.09,abs_jobs,Jobs
401,Mozambique,East,60,MOZ,199.92,95808.03,2284323.84,2380331.79,abs_jobs,Jobs
402,Mozambique,East,70,MOZ,209.91,105410.97,2481954.62,2587575.49,abs_jobs,Jobs
403,Mozambique,East,80,MOZ,219.9,115013.9,2679585.4,2794819.2,abs_jobs,Jobs
404,Mozambique,East,90,MOZ,229.88,124616.84,2877216.18,3002062.9,abs_jobs,Jobs
405,Mozambique,East,100,MOZ,239.87,134219.78,3074846.96,3209306.6,abs_jobs,Jobs
406,Mozambique,East,110,MOZ,249.85,143822.71,3272477.74,3416550.3,abs_jobs,Jobs
407,Mozambique,East,120,MOZ,259.84,153425.65,3470108.52,3623794.01,abs_jobs,Jobs
408,Namibia,South,10,NAM,0.09,615.36,172852.98,173468.44,abs_jobs,Jobs
409,Namibia,South,20,NAM,0.1,729.32,206078.67,206808.09,abs_jobs,Jobs
410,Namibia,South,30,NAM,0.1,843.28,239304.36,240147.74,abs_jobs,Jobs
411,Namibia,South,40,NAM,0.11,957.23,272530.04,273487.39,abs_jobs,Jobs
412,Namibia,South,50,NAM,0.12,1071.19,305755.73,306827.04,abs_jobs,Jobs
413,Namibia,South,60,NAM,0.12,1185.15,338981.42,340166.69,abs_jobs,Jobs
414,Namibia,South,70,NAM,0.13,1299.1,372207.1,373506.34,abs_jobs,Jobs
415,Namibia,South,80,NAM,0.13,1413.06,405432.79,406845.99,abs_jobs,Jobs
416,Namibia,South,90,NAM,0.14,1527.02,438658.48,440185.63,abs_jobs,Jobs
417,Namibia,South,100,NAM,0.15,1640.97,471884.16,473525.28,abs_jobs,Jobs
418,Namibia,South,110,NAM,0.15,1754.93,505109.85,506864.93,abs_jobs,Jobs
419,Namibia,South,120,NAM,0.16,1868.89,538335.54,540204.58,abs_jobs,Jobs
420,Niger,West,10,NER,0.09,615.36,532586.27,533201.73,abs_jobs,Jobs
421,Niger,West,20,NER,0.14,729.32,800640.8,801370.26,abs_jobs,Jobs
422,Niger,West,30,NER,0.19,843.28,1068695.32,1069538.8,abs_jobs,Jobs
423,Niger,West,40,NER,0.24,957.23,1336749.85,1337707.33,abs_jobs,Jobs
424,Niger,West,50,NER,0.3,1071.19,1604804.38,1605875.86,abs_jobs,Jobs
425,Niger,West,60,NER,0.35,1185.15,1872858.9,1874044.4,abs_jobs,Jobs
426,Niger,West,70,NER,0.4,1299.1,2140913.43,2142212.93,abs_jobs,Jobs
427,Niger,West,80,NER,0.45,1413.06,2408967.95,2410381.46,abs_jobs,Jobs
428,Niger,West,90,NER,0.5,1527.02,2677022.48,2678550.0,abs_jobs,Jobs
429,Niger,West,100,NER,0.55,1640.97,2945077.01,2946718.53,abs_jobs,Jobs
430,Niger,West,110,NER,0.6,1754.93,3213131.53,3214887.06,abs_jobs,Jobs
431,Niger,West,120,NER,0.65,1868.89,3481186.06,3483055.6,abs_jobs,Jobs
432,Nigeria,West,10,NGA,26.89,17845.58,4142023.6,4159896.07,abs_jobs,Jobs
433,Nigeria,West,20,NGA,36.7,206824.59,5321779.84,5528641.13,abs_jobs,Jobs
434,Nigeria,West,30,NGA,46.52,395803.6,6501536.08,6897386.2,abs_jobs,Jobs
435,Nigeria,West,40,NGA,56.33,584782.6,7681292.33,8266131.26,abs_jobs,Jobs
436,Nigeria,West,50,NGA,66.15,773761.61,8861048.57,9634876.33,abs_jobs,Jobs
437,Nigeria,West,60,NGA,75.96,962740.61,10040804.81,11003621.39,abs_jobs,Jobs
438,Nigeria,West,70,NGA,85.78,1151719.62,11220561.06,12372366.46,abs_jobs,Jobs
439,Nigeria,West,80,NGA,95.6,1340698.62,12400317.3,13741111.52,abs_jobs,Jobs
440,Nigeria,West,90,NGA,105.41,1529677.63,13580073.55,15109856.59,abs_jobs,Jobs
441,Nigeria,West,100,NGA,115.23,1718656.64,14759829.79,16478601.65,abs_jobs,Jobs
442,Nigeria,West,110,NGA,125.04,1907635.64,15939586.03,17847346.72,abs_jobs,Jobs
443,Nigeria,West,120,NGA,134.86,2096614.65,17119342.28,19216091.78,abs_jobs,Jobs
444,Republic of Congo (ROC),Middle Africa,10,COG,35.63,615.36,1350527.66,1351178.65,abs_jobs,Jobs
445,Republic of Congo (ROC),Middle Africa,20,COG,38.06,122679.32,1500658.11,1623375.49,abs_jobs,Jobs
446,Republic of Congo (ROC),Middle Africa,30,COG,40.49,244743.28,1650788.56,1895572.33,abs_jobs,Jobs
447,Republic of Congo (ROC),Middle Africa,40,COG,42.92,366807.24,1800919.01,2167769.17,abs_jobs,Jobs
448,Republic of Congo (ROC),Middle Africa,50,COG,45.35,488871.19,1951049.47,2439966.01,abs_jobs,Jobs
449,Republic of Congo (ROC),Middle Africa,60,COG,47.78,610935.15,2101179.92,2712162.85,abs_jobs,Jobs
450,Republic of Congo (ROC),Middle Africa,70,COG,50.21,732999.11,2251310.37,2984359.69,abs_jobs,Jobs
451,Republic of Congo (ROC),Middle Africa,80,COG,52.64,855063.06,2401440.82,3256556.53,abs_jobs,Jobs
452,Republic of Congo (ROC),Middle Africa,90,COG,55.07,977127.02,2551571.27,3528753.36,abs_jobs,Jobs
453,Republic of Congo (ROC),Middle Africa,100,COG,57.5,1099190.98,2701701.73,3800950.2,abs_jobs,Jobs
454,Republic of Congo (ROC),Middle Africa,110,COG,59.93,1221254.93,2851832.18,4073147.04,abs_jobs,Jobs
455,Republic of Congo (ROC),Middle Africa,120,COG,62.36,1343318.89,3001962.63,4345343.88,abs_jobs,Jobs
456,Rwanda,East,10,RWA,2.25,12307.3,3308.19,15617.74,abs_jobs,Jobs
457,Rwanda,East,20,RWA,2.56,14586.43,19511.11,34100.1,abs_jobs,Jobs
458,Rwanda,East,30,RWA,2.88,16865.56,35714.03,52582.46,abs_jobs,Jobs
459,Rwanda,East,40,RWA,3.19,19144.69,51916.94,71064.82,abs_jobs,Jobs
460,Rwanda,East,50,RWA,3.5,21423.82,68119.86,89547.18,abs_jobs,Jobs
461,Rwanda,East,60,RWA,3.82,23702.95,84322.78,108029.54,abs_jobs,Jobs
462,Rwanda,East,70,RWA,4.13,25982.08,100525.7,126511.9,abs_jobs,Jobs
463,Rwanda,East,80,RWA,4.44,28261.21,116728.61,144994.26,abs_jobs,Jobs
464,Rwanda,East,90,RWA,4.76,30540.34,132931.53,163476.62,abs_jobs,Jobs
465,Rwanda,East,100,RWA,5.07,32819.47,149134.45,181958.99,abs_jobs,Jobs
466,Rwanda,East,110,RWA,5.38,35098.6,165337.37,200441.35,abs_jobs,Jobs
467,Rwanda,East,120,RWA,5.7,0.0,0.0,218923.71,abs_jobs,Jobs
468,Sao Tome and Principe,Middle Africa,10,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
469,Sao Tome and Principe,Middle Africa,20,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
470,Sao Tome and Principe,Middle Africa,30,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
471,Sao Tome and Principe,Middle Africa,40,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
472,Sao Tome and Principe,Middle Africa,50,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
473,Sao Tome and Principe,Middle Africa,60,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
474,Sao Tome and Principe,Middle Africa,70,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
475,Sao Tome and Principe,Middle Africa,80,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
476,Sao Tome and Principe,Middle Africa,90,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
477,Sao Tome and Principe,Middle Africa,100,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
478,Sao Tome and Principe,Middle Africa,110,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
479,Sao Tome and Principe,Middle Africa,120,STP,0.0,0.0,0.0,0.0,abs_jobs,Jobs
480,Senegal,West,10,SEN,0.14,0.0,0.0,653444.35,abs_jobs,Jobs
481,Senegal,West,20,SEN,0.94,0.0,0.0,806016.53,abs_jobs,Jobs
482,Senegal,West,30,SEN,1.73,0.0,0.0,958588.71,abs_jobs,Jobs
483,Senegal,West,40,SEN,2.53,0.0,0.0,1111160.89,abs_jobs,Jobs
484,Senegal,West,50,SEN,3.33,0.0,0.0,1263733.07,abs_jobs,Jobs
485,Senegal,West,60,SEN,4.12,0.0,0.0,1416305.24,abs_jobs,Jobs
486,Senegal,West,70,SEN,4.92,0.0,0.0,1568877.42,abs_jobs,Jobs
487,Senegal,West,80,SEN,5.72,0.0,0.0,1721449.6,abs_jobs,Jobs
488,Senegal,West,90,SEN,6.51,0.0,0.0,1874021.78,abs_jobs,Jobs
489,Senegal,West,100,SEN,7.31,0.0,0.0,2026593.96,abs_jobs,Jobs
490,Senegal,West,110,SEN,8.11,0.0,0.0,2179166.14,abs_jobs,Jobs
491,Senegal,West,120,SEN,8.9,0.0,0.0,2331738.32,abs_jobs,Jobs
492,Sierra Leone,West,10,SLE,23.17,0.0,0.0,288383.23,abs_jobs,Jobs
493,Sierra Leone,West,20,SLE,24.77,0.0,0.0,328294.49,abs_jobs,Jobs
494,Sierra Leone,West,30,SLE,26.37,0.0,0.0,368205.74,abs_jobs,Jobs
495,Sierra Leone,West,40,SLE,27.96,0.0,0.0,408116.99,abs_jobs,Jobs
496,Sierra Leone,West,50,SLE,29.56,0.0,0.0,448028.24,abs_jobs,Jobs
497,Sierra Leone,West,60,SLE,31.16,0.0,0.0,487939.5,abs_jobs,Jobs
498,Sierra Leone,West,70,SLE,32.75,0.0,0.0,527850.75,abs_jobs,Jobs
499,Sierra Leone,West,80,SLE,34.35,0.0,0.0,567762.0,abs_jobs,Jobs
500,Sierra Leone,West,90,SLE,35.95,0.0,0.0,607673.26,abs_jobs,Jobs
501,Sierra Leone,West,100,SLE,37.54,0.0,0.0,647584.51,abs_jobs,Jobs
502,Sierra Leone,West,110,SLE,39.14,0.0,0.0,687495.76,abs_jobs,Jobs
503,Sierra Leone,West,120,SLE,40.74,0.0,0.0,727407.02,abs_jobs,Jobs
504,Somalia,East,10,SOM,0.22,0.0,0.0,109615.57,abs_jobs,Jobs
505,Somalia,East,20,SOM,0.34,0.0,0.0,156496.3,abs_jobs,Jobs
506,Somalia,East,30,SOM,0.46,0.0,0.0,203377.02,abs_jobs,Jobs
507,Somalia,East,40,SOM,0.58,0.0,0.0,250257.75,abs_jobs,Jobs
508,Somalia,East,50,SOM,0.7,0.0,0.0,297138.48,abs_jobs,Jobs
509,Somalia,East,60,SOM,0.81,0.0,0.0,344019.2,abs_jobs,Jobs
510,Somalia,East,70,SOM,0.93,0.0,0.0,390899.93,abs_jobs,Jobs
511,Somalia,East,80,SOM,1.05,0.0,0.0,437780.66,abs_jobs,Jobs
512,Somalia,East,90,SOM,1.17,0.0,0.0,484661.38,abs_jobs,Jobs
513,Somalia,East,100,SOM,1.28,0.0,0.0,531542.11,abs_jobs,Jobs
514,Somalia,East,110,SOM,1.4,0.0,0.0,578422.84,abs_jobs,Jobs
515,Somalia,East,120,SOM,1.52,0.0,0.0,625303.56,abs_jobs,Jobs
516,South Africa,South,10,ZAF,180.99,0.0,0.0,1543367.47,abs_jobs,Jobs
517,South Africa,South,20,ZAF,193.6,0.0,0.0,2106997.99,abs_jobs,Jobs
518,South Africa,South,30,ZAF,206.21,0.0,0.0,2670628.52,abs_jobs,Jobs
519,South Africa,South,40,ZAF,218.82,0.0,0.0,3234259.04,abs_jobs,Jobs
520,South Africa,South,50,ZAF,231.43,0.0,0.0,3797889.57,abs_jobs,Jobs
521,South Africa,South,60,ZAF,244.04,0.0,0.0,4361520.09,abs_jobs,Jobs
522,South Africa,South,70,ZAF,256.65,0.0,0.0,4925150.61,abs_jobs,Jobs
523,South Africa,South,80,ZAF,269.26,0.0,0.0,5488781.14,abs_jobs,Jobs
524,South Africa,South,90,ZAF,281.87,0.0,0.0,6052411.66,abs_jobs,Jobs
525,South Africa,South,100,ZAF,294.48,0.0,0.0,6616042.19,abs_jobs,Jobs
526,South Africa,South,110,ZAF,307.09,0.0,0.0,7179672.71,abs_jobs,Jobs
527,South Africa,South,120,ZAF,319.7,0.0,0.0,7743303.24,abs_jobs,Jobs
528,South Sudan,East,10,SSD,6.3,0.0,0.0,192873.84,abs_jobs,Jobs
529,South Sudan,East,20,SSD,6.79,0.0,0.0,245414.0,abs_jobs,Jobs
530,South Sudan,East,30,SSD,7.29,0.0,0.0,297954.16,abs_jobs,Jobs
531,South Sudan,East,40,SSD,7.78,0.0,0.0,350494.33,abs_jobs,Jobs
532,South Sudan,East,50,SSD,8.28,0.0,0.0,403034.49,abs_jobs,Jobs
533,South Sudan,East,60,SSD,8.77,0.0,0.0,455574.65,abs_jobs,Jobs
534,South Sudan,East,70,SSD,9.27,0.0,0.0,508114.82,abs_jobs,Jobs
535,South Sudan,East,80,SSD,9.77,0.0,0.0,560654.98,abs_jobs,Jobs
536,South Sudan,East,90,SSD,10.26,0.0,0.0,613195.14,abs_jobs,Jobs
537,South Sudan,East,100,SSD,10.76,0.0,0.0,665735.31,abs_jobs,Jobs
538,South Sudan,East,110,SSD,11.25,0.0,0.0,718275.47,abs_jobs,Jobs
539,South Sudan,East,120,SSD,11.75,0.0,0.0,770815.63,abs_jobs,Jobs
540,Sudan,North,10,SDN,0.81,0.0,0.0,911252.09,abs_jobs,Jobs
541,Sudan,North,20,SDN,1.23,0.0,0.0,1390795.8,abs_jobs,Jobs
542,Sudan,North,30,SDN,1.64,0.0,0.0,1870339.51,abs_jobs,Jobs
543,Sudan,North,40,SDN,2.06,0.0,0.0,2349883.22,abs_jobs,Jobs
544,Sudan,North,50,SDN,2.47,0.0,0.0,2829426.92,abs_jobs,Jobs
545,Sudan,North,60,SDN,2.89,0.0,0.0,3308970.63,abs_jobs,Jobs
546,Sudan,North,70,SDN,3.31,0.0,0.0,3788514.34,abs_jobs,Jobs
547,Sudan,North,80,SDN,3.72,0.0,0.0,4268058.05,abs_jobs,Jobs
548,Sudan,North,90,SDN,4.14,0.0,0.0,4747601.76,abs_jobs,Jobs
549,Sudan,North,100,SDN,4.56,0.0,0.0,5227145.47,abs_jobs,Jobs
550,Sudan,North,110,SDN,4.97,0.0,0.0,5706689.18,abs_jobs,Jobs
551,Sudan,North,120,SDN,5.39,0.0,0.0,6186232.89,abs_jobs,Jobs
552,Eswatini,South,10,SWZ,13.64,0.0,0.0,16620.9,abs_jobs,Jobs
553,Eswatini,South,20,SWZ,14.55,0.0,0.0,42490.47,abs_jobs,Jobs
554,Eswatini,South,30,SWZ,15.46,0.0,0.0,68360.04,abs_jobs,Jobs
555,Eswatini,South,40,SWZ,16.37,0.0,0.0,94229.62,abs_jobs,Jobs
556,Eswatini,South,50,SWZ,17.28,0.0,0.0,120099.19,abs_jobs,Jobs
557,Eswatini,South,60,SWZ,18.18,0.0,0.0,145968.76,abs_jobs,Jobs
558,Eswatini,South,70,SWZ,19.09,0.0,0.0,171838.33,abs_jobs,Jobs
559,Eswatini,South,80,SWZ,20.0,0.0,0.0,197707.91,abs_jobs,Jobs
560,Eswatini,South,90,SWZ,20.91,0.0,0.0,223577.48,abs_jobs,Jobs
561,Eswatini,South,100,SWZ,21.82,0.0,0.0,249447.05,abs_jobs,Jobs
562,Eswatini,South,110,SWZ,22.73,0.0,0.0,275316.62,abs_jobs,Jobs
563,Eswatini,South,120,SWZ,23.64,0.0,0.0,301186.2,abs_jobs,Jobs
564,Tanzania,East,10,TZA,109.97,0.0,0.0,1343777.74,abs_jobs,Jobs
565,Tanzania,East,20,TZA,117.41,0.0,0.0,1895686.72,abs_jobs,Jobs
566,Tanzania,East,30,TZA,124.86,0.0,0.0,2447595.7,abs_jobs,Jobs
567,Tanzania,East,40,TZA,132.31,0.0,0.0,2999504.67,abs_jobs,Jobs
568,Tanzania,East,50,TZA,139.76,0.0,0.0,3551413.65,abs_jobs,Jobs
569,Tanzania,East,60,TZA,147.21,0.0,0.0,4103322.63,abs_jobs,Jobs
570,Tanzania,East,70,TZA,154.66,0.0,0.0,4655231.61,abs_jobs,Jobs
571,Tanzania,East,80,TZA,162.11,0.0,0.0,5207140.59,abs_jobs,Jobs
